pdf,page,text_chars,text_blocks,ink_ratio,strong_ink_ratio,is_blank,width_px,height_px
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,19,3089,7,0.41987045472884255,0.07087211989172773,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,20,979,29,0.44660842264328104,0.2500971956309647,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,21,3089,7,0.41984844817088823,0.07088679093036392,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,22,1056,29,0.4497260183534693,0.25233086126332316,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,23,3089,7,0.4198741224885016,0.0709014619690001,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,24,971,29,0.4463443439478298,0.24989180109005818,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,25,3089,7,0.41987779024816063,0.07091246524797723,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,26,971,29,0.4465424029694182,0.25003851147642,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,27,3089,7,0.4198557836902064,0.07088312317070487,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,28,947,29,0.44471585865921376,0.24862275624802857,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,29,3089,7,0.4198851257674787,0.07090512972865914,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,30,947,29,0.44480388489103084,0.24870344696052757,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,31,3089,7,0.4198594514498654,0.070894126449682,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,32,947,29,0.4447415329768271,0.24867043712359616,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,33,3089,7,0.41987045472884255,0.07088679093036392,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,34,947,29,0.44485156576659846,0.2487071147201866,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,35,3089,7,0.41987045472884255,0.07089779420934104,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,36,992,29,0.44737498441202145,0.2506473595798214,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,37,3089,7,0.4198667869691835,0.07088679093036392,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,38,1024,29,0.44896312434438795,0.25171467764060357,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,39,3089,7,0.41988879352713776,0.07089779420934104,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,40,971,29,0.44623431115805845,0.24975242622301447,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,41,3089,7,0.4198191060936159,0.07086478437240964,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,42,972,29,0.44615362044555945,0.24959104479801647,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,43,3089,7,0.419826441612934,0.07086478437240964,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,44,1063,29,0.4508886981653866,0.25312309734967686,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,45,3089,7,0.41984844817088823,0.07088679093036392,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,46,991,29,0.4475730434336099,0.25073171805197947,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,47,3089,7,0.41984844817088823,0.07087945541104583,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,48,991,29,0.44770875054099457,0.25081974428379655,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,49,3089,7,0.41986311920952446,0.070894126449682,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,50,951,29,0.4454090652347733,0.2491215715616587,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,51,3089,7,0.41986311920952446,0.07088312317070487,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,52,959,29,0.44575383464272356,0.2494149923343823,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,53,3089,7,0.41987779024816063,0.07087945541104583,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,54,959,29,0.4457428313637464,0.24937464697813283,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,55,3089,7,0.41987779024816063,0.070894126449682,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,56,959,29,0.4455411045824989,0.24926094642870242,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,57,3089,7,0.4198557836902064,0.07086478437240964,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,58,963,29,0.4457464991234054,0.24937464697813283,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,59,3089,7,0.41988879352713776,0.0709014619690001,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,60,988,29,0.447503356000088,0.2506473595798214,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,61,3089,7,0.41987045472884255,0.070894126449682,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,62,1051,29,0.45056593531539063,0.2528260088172942,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,63,3089,7,0.41987045472884255,0.07088679093036392,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,64,995,29,0.44794715491883247,0.2510214710650441,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,65,3089,7,0.4198924612867968,0.0709014619690001,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,66,1047,29,0.44965266316028846,0.25227584486843746,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,67,3089,7,0.4198741224885016,0.07087945541104583,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,68,1008,29,0.4480241778716724,0.2510398098633393,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,69,3089,7,0.41988879352713776,0.070894126449682,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,70,991,29,0.44719526418872824,0.25044563279857396,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,71,3089,7,0.41984844817088823,0.07087211989172773,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,72,963,29,0.44551176250522656,0.24918025571620342,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,73,3089,7,0.4198447804112292,0.07086845213206869,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,74,975,29,0.44617929476317275,0.24966806775085643,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,75,3089,7,0.41986311920952446,0.07087945541104583,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,76,1016,29,0.44875772980348144,0.25156796725424174,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,77,3089,7,0.4198594514498654,0.07087578765138677,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,78,984,29,0.44683949150180086,0.2501925573820999,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,79,3089,7,0.4198447804112292,0.07086845213206869,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,80,955,29,0.44533204228193335,0.24914724587927203,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,81,3089,7,0.4198557836902064,0.070894126449682,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,82,959,29,0.44566214065124743,0.24925727866904338,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,83,3089,7,0.4198814580078197,0.07089779420934104,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,84,959,29,0.4457648379217007,0.2493489726605195,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,85,3089,7,0.41988879352713776,0.07091246524797723,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,86,959,29,0.44563279857397503,0.24917658795654438,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,87,3089,7,0.4198667869691835,0.07088679093036392,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,88,959,29,0.44580518327795016,0.24937464697813283,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,89,3089,7,0.4198924612867968,0.07090879748831819,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,90,987,29,0.4465497384887363,0.250042179236079,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,91,3089,7,0.41987045472884255,0.07090512972865914,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,92,959,29,0.4454530783506818,0.24913991035995392,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,93,3089,7,0.4198924612867968,0.07091613300763627,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,94,996,29,0.44728695818020436,0.2505483300690272,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,95,3089,7,0.4198741224885016,0.07089779420934104,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,96,996,29,0.4473236357767948,0.25050798471277774,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,97,3089,7,0.4198667869691835,0.07088679093036392,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,98,980,29,0.4465570740080544,0.24999449836051144,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,99,3089,7,0.41988879352713776,0.07091246524797723,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,100,992,29,0.4461829625228318,0.2503979519230064,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,101,3020,6,0.41603031036582233,0.07006521276673783,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,102,1069,29,0.4512151287750416,0.2533431629292196,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,103,3090,7,0.41994014216236436,0.07092346852695437,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,104,947,29,0.4437732444268392,0.24872545351848185,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,105,3020,6,0.4160486491641176,0.07007621604571496,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,106,989,29,0.44743733632622523,0.2505960109445948,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,107,3090,7,0.41992180336406915,0.07092713628661342,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,108,997,29,0.44763539534781366,0.2507243825326614,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,109,3090,7,0.4199254711237282,0.07092713628661342,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,110,968,29,0.446032584376811,0.24958737703835743,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,111,3090,7,0.4198924612867968,0.07090512972865914,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,112,980,29,0.44681381718418756,0.2502182316997132,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,113,3090,7,0.41992180336406915,0.07091980076729532,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,114,976,29,0.44625998547567175,0.24970107758778784,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,115,3090,7,0.419907132325433,0.07091980076729532,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,116,976,29,0.4465827483256677,0.24996148852358002,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,117,3090,7,0.41990346456577393,0.07091980076729532,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,118,972,29,0.4463260051495346,0.24980744261790014,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,119,3090,7,0.41992180336406915,0.07093080404627246,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,120,952,29,0.44508997014443635,0.2488611606258665,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,121,3090,7,0.41992180336406915,0.07091980076729532,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,122,988,29,0.4472282740256596,0.25048964591448253,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,123,3090,7,0.4199181356044101,0.07090512972865914,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,124,988,29,0.4472099352273644,0.2504566360775511,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,125,3090,7,0.41991446784475106,0.07091246524797723,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,126,984,29,0.44649472209385066,0.24990647212869435,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,127,3090,7,0.419910800085092,0.07090512972865914,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,128,984,29,0.4467991461455514,0.2501448765065323,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,129,3090,7,0.41992913888338723,0.07091980076729532,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,130,980,29,0.4467844751069152,0.25012653770823706,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,131,3090,7,0.41990346456577393,0.07090512972865914,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,132,972,29,0.44631500187055745,0.24973775518437827,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,133,3090,7,0.4199328066430463,0.07091980076729532,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,134,1009,29,0.44857800958018823,0.25134423391504,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,135,3090,7,0.4199328066430463,0.07091980076729532,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,136,952,29,0.44517799637625344,0.24892351254007028,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,137,3090,7,0.41991446784475106,0.07090879748831819,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,138,1004,29,0.4475583723949737,0.25071337925368425,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,139,3090,7,0.41994014216236436,0.07092713628661342,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,140,976,29,0.4466451002398715,0.250042179236079,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V01.pdf,141,3090,7,0.419907132325433,0.07091980076729532,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,1,190,7,0.10234149776633437,0.0169707239424015,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,2,974,29,0.44614628492624137,0.24966806775085643,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,3,3088,7,0.4197677574583893,0.0708207712565011,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,4,978,29,0.4464323701796469,0.24989546884971722,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,5,3088,7,0.4197750929777074,0.07083177453547825,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,6,1023,29,0.4493665779068829,0.2519384109798053,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,7,3088,7,0.41977142521804833,0.0708207712565011,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,8,974,29,0.44615362044555945,0.24964606119290214,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,9,3088,7,0.41976408969873025,0.0708207712565011,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,10,983,29,0.446934853252936,0.25018888962244085,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,11,3089,7,0.4198557836902064,0.07087211989172773,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,12,995,29,0.4475143592790652,0.25062535302186717,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,13,3089,7,0.4198741224885016,0.07087211989172773,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,14,1019,29,0.448478980069394,0.2513772437519714,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,15,3089,7,0.41987779024816063,0.07088679093036392,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,16,983,29,0.4465827483256677,0.24998716284119335,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,17,3089,7,0.4198521159305473,0.07085011333377346,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,18,1051,29,0.4505035834011869,0.25271230826786384,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,19,3089,7,0.41987779024816063,0.07087945541104583,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,20,975,29,0.44623431115805845,0.24972675190540114,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,21,3089,7,0.4198594514498654,0.070894126449682,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,22,1048,29,0.44987272873983114,0.25244456181275354,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,23,3089,7,0.41987045472884255,0.07088679093036392,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,24,955,29,0.44516332533761727,0.24902620981052354,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,25,3089,7,0.41987045472884255,0.0709014619690001,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,26,983,29,0.44687616909839134,0.2501925573820999,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,27,3089,7,0.4198667869691835,0.07089779420934104,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,28,947,29,0.4446828488222824,0.24865209832530094,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,29,3089,7,0.41986311920952446,0.07089045869002296,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,30,955,29,0.44498360511432405,0.24888683494347982,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,31,3089,7,0.41984844817088823,0.07089045869002296,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,32,955,29,0.4449285887194384,0.24891250926109315,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,33,3089,7,0.41987779024816063,0.0709014619690001,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,34,955,29,0.4449432597580746,0.24884282182757128,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,35,3089,7,0.4198851257674787,0.07091613300763627,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,36,955,29,0.44517066085693535,0.2490408808491597,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,37,3089,7,0.41987779024816063,0.07088679093036392,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,38,1055,29,0.4504925801222098,0.2529030317701342,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,39,3089,7,0.4198667869691835,0.070894126449682,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,40,979,29,0.4468614980597551,0.2502915868928941,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,41,3089,7,0.4198374448919111,0.07087945541104583,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,42,979,29,0.44683949150180086,0.2502365704980084,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,43,3089,7,0.41984844817088823,0.07087578765138677,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,44,955,29,0.4452366805307982,0.24898953221393308,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,45,3089,7,0.4198594514498654,0.07088679093036392,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,46,955,29,0.4452660226080705,0.24906655516677303,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,47,3089,7,0.41983377713225206,0.0708611166127506,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,48,955,29,0.44533204228193335,0.24898586445427404,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,49,3089,7,0.41986311920952446,0.07088312317070487,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,50,955,29,0.44526969036772956,0.24905921964745495,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,51,3089,7,0.4198741224885016,0.07089779420934104,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,52,955,29,0.4453357100415924,0.2490408808491597,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,53,3089,7,0.41987779024816063,0.07088312317070487,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,54,955,29,0.445141318779663,0.24888316718382078,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,55,3089,7,0.4198667869691835,0.07088679093036392,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,56,955,29,0.44533937780125143,0.24910690052302253,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,57,3089,7,0.4198814580078197,0.07089045869002296,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,58,1012,29,0.4489044401898432,0.2516853355633312,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,59,3089,7,0.41989612904645585,0.0709014619690001,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,60,943,29,0.4448735723245527,0.24873278903779994,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,61,3089,7,0.4198521159305473,0.07087211989172773,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,62,951,29,0.44512664774102684,0.2488684961451846,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,63,3089,7,0.4198851257674787,0.070894126449682,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,64,951,29,0.4452660226080705,0.24899319997359212,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,65,3089,7,0.41987779024816063,0.07089045869002296,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Weapons_MODEL_3D_V02.pdf,66,992,29,0.4469421887722541,0.25023290273834936,False,459,594
